Transaction ID,Order Date,Customer ID,Customer Name,Product Category,Product Name,Quantity,Unit Price,Discount,Sales Amount,Profit,Payment Method,Country,State,Region
TXN-101071,2025-04-09,Cust-1063,Customer 1063,Electronics,Smartwatch,3,199.0,0.05,567.15,119.87,PayPal,France,Provence-Alpes-Côte d'Azur,Europe
TXN-101072,2025-03-05,Cust-1046,Customer 1046,Electronics,Charger,1,29.0,0.0,29.0,12.88,Apple Pay,United Kingdom,England,Europe
TXN-101073,2025-01-06,Cust-1145,Customer 1145,Sports,Dumbbells,2,45.0,0.0,90.0,37.05,PayPal,Germany,Bavaria,Europe
TXN-101074,2026-02-12,Cust-1127,Customer 1127,Beauty,Foundation,2,35.0,0.05,66.5,16.45,Debit Card,Canada,British Columbia,North America
TXN-101075,2025-11-28,Cust-1144,Customer 1144,Sports,Yoga Mat,1,29.0,0.0,29.0,6.66,Apple Pay,Canada,Ontario,North America
TXN-101076,2025-11-23,Cust-1102,Customer 1102,Home & Kitchen,Coffee Maker,2,89.0,0.0,178.0,48.17,Apple Pay,United Kingdom,Wales,Europe
TXN-101077,2026-03-21,Cust-1046,Customer 1046,Electronics,Charger,1,29.0,0.05,27.55,11.53,PayPal,United States,Illinois,North America
TXN-101078,2024-10-20,Cust-1137,Customer 1137,Home & Kitchen,Blender,2,49.0,0.15,83.3,18.61,Apple Pay,France,Auvergne-Rhône-Alpes,Europe
TXN-101079,2024-11-30,Cust-1137,Customer 1137,Beauty,Lipstick,3,18.0,0.0,54.0,20.95,Apple Pay,United Kingdom,Scotland,Europe
TXN-101080,2025-02-07,Cust-1105,Customer 1105,Sports,Dumbbells,2,45.0,0.05,85.5,23.37,Google Pay,United States,Illinois,North America
TXN-101081,2025-01-26,Cust-1001,Customer 1001,Electronics,Smartphone,1,699.0,0.05,664.05,262.63,Apple Pay,Germany,Bavaria,Europe
TXN-101082,2026-05-21,Cust-1074,Customer 1074,Sports,Dumbbells,1,45.0,0.0,45.0,9.99,Debit Card,Canada,Ontario,North America
TXN-101083,2024-07-09,Cust-1018,Customer 1018,Clothing,Sneakers,1,80.0,0.0,80.0,24.84,Google Pay,United States,Illinois,North America
TXN-101084,2024-11-28,Cust-1134,Customer 1134,Sports,Running Shoes,3,95.0,0.05,270.75,89.46,PayPal,France,Provence-Alpes-Côte d'Azur,Europe
TXN-101085,2026-04-03,Cust-1135,Customer 1135,Sports,Water Bottle,1,20.0,0.0,20.0,3.68,Credit Card,United States,New York,North America
TXN-101086,2025-03-12,Cust-1061,Customer 1061,Home & Kitchen,Knife Set,1,59.0,0.15,50.15,19.77,Apple Pay,Germany,Hamburg,Europe
TXN-101087,2024-11-28,Cust-1009,Customer 1009,Beauty,Lipstick,3,18.0,0.0,54.0,20.07,Credit Card,Germany,Hamburg,Europe
TXN-101088,2024-08-10,Cust-1073,Customer 1073,Beauty,Perfume,1,75.0,0.0,75.0,27.02,Apple Pay,United Kingdom,Wales,Europe
TXN-101089,2025-05-14,Cust-1068,Customer 1068,Electronics,Smartphone,3,699.0,0.0,2097.0,711.75,PayPal,United Kingdom,Scotland,Europe
TXN-101090,2026-05-10,Cust-1082,Customer 1082,Sports,Running Shoes,1,95.0,0.0,95.0,29.42,PayPal,Germany,Berlin,Europe
TXN-101091,2024-11-01,Cust-1146,Customer 1146,Home & Kitchen,Dinner Set,2,79.0,0.0,158.0,35.84,PayPal,United States,New York,North America
TXN-101092,2025-08-09,Cust-1002,Customer 1002,Beauty,Moisturizer,1,25.0,0.0,25.0,9.73,Apple Pay,Germany,Hamburg,Europe
TXN-101093,2024-09-27,Cust-1020,Customer 1020,Beauty,Foundation,2,35.0,0.05,66.5,24.02,Debit Card,France,Provence-Alpes-Côte d'Azur,Europe
TXN-101094,2026-03-13,Cust-1124,Customer 1124,Sports,Backpack,2,55.0,0.1,99.0,26.78,PayPal,Germany,Bavaria,Europe
TXN-101095,2025-04-12,Cust-1089,Customer 1089,Beauty,Perfume,5,75.0,0.0,375.0,84.92,PayPal,France,Auvergne-Rhône-Alpes,Europe
TXN-101096,2025-04-03,Cust-1002,Customer 1002,Electronics,Smartphone,1,699.0,0.0,699.0,163.59,Debit Card,Canada,Quebec,North America
TXN-101097,2024-09-01,Cust-1071,Customer 1071,Sports,Backpack,3,55.0,0.15,140.25,48.16,Google Pay,United States,Florida,North America
TXN-101098,2026-04-15,Cust-1037,Customer 1037,Sports,Yoga Mat,4,29.0,0.1,104.4,35.82,Apple Pay,Germany,Berlin,Europe
TXN-101099,2024-07-05,Cust-1113,Customer 1113,Sports,Backpack,2,55.0,0.0,110.0,35.15,Google Pay,United States,Illinois,North America
TXN-101100,2025-03-05,Cust-1069,Customer 1069,Home & Kitchen,Dinner Set,1,79.0,0.0,79.0,23.58,Google Pay,United Kingdom,Wales,Europe
TXN-101101,2025-12-26,Cust-1095,Customer 1095,Electronics,Laptop,2,999.0,0.0,1998.0,510.3,PayPal,France,Provence-Alpes-Côte d'Azur,Europe
TXN-101102,2024-11-05,Cust-1000,Customer 1000,Clothing,Jeans,2,60.0,0.0,120.0,46.98,Google Pay,United States,Texas,North America
TXN-101103,2026-06-06,Cust-1026,Customer 1026,Beauty,Foundation,2,35.0,0.0,70.0,31.27,Credit Card,United Kingdom,Wales,Europe
TXN-101104,2024-07-17,Cust-1069,Customer 1069,Home & Kitchen,Blender,1,49.0,0.1,44.1,15.82,PayPal,United States,Texas,North America
TXN-101105,2025-06-05,Cust-1028,Customer 1028,Clothing,Socks,1,10.0,0.05,9.5,4.21,PayPal,Canada,Quebec,North America
TXN-101106,2025-04-22,Cust-1131,Customer 1131,Sports,Water Bottle,3,20.0,0.05,57.0,9.55,Apple Pay,United Kingdom,Wales,Europe
TXN-101107,2025-06-22,Cust-1128,Customer 1128,Clothing,Socks,1,10.0,0.0,10.0,3.18,Apple Pay,United States,New York,North America
TXN-101108,2025-07-25,Cust-1052,Customer 1052,Electronics,Smartphone,3,699.0,0.0,2097.0,852.02,PayPal,United States,New York,North America
TXN-101109,2025-01-28,Cust-1024,Customer 1024,Sports,Running Shoes,1,95.0,0.1,85.5,33.58,Apple Pay,France,Provence-Alpes-Côte d'Azur,Europe
TXN-101110,2024-11-12,Cust-1038,Customer 1038,Electronics,Charger,3,29.0,0.0,87.0,27.77,PayPal,United Kingdom,Scotland,Europe
TXN-101111,2026-03-02,Cust-1099,Customer 1099,Clothing,Jacket,1,120.0,0.0,120.0,31.53,Apple Pay,Canada,British Columbia,North America
TXN-101112,2025-01-20,Cust-1006,Customer 1006,Home & Kitchen,Knife Set,1,59.0,0.0,59.0,25.65,Credit Card,France,Auvergne-Rhône-Alpes,Europe
TXN-101113,2026-03-09,Cust-1090,Customer 1090,Clothing,Jacket,2,120.0,0.0,240.0,73.91,PayPal,United Kingdom,Scotland,Europe
TXN-101114,2026-03-02,Cust-1090,Customer 1090,Home & Kitchen,Dinner Set,1,79.0,0.0,79.0,12.15,Apple Pay,United States,Illinois,North America
TXN-101115,2026-05-08,Cust-1052,Customer 1052,Beauty,Lipstick,2,18.0,0.0,36.0,6.04,Google Pay,France,Île-de-France,Europe
TXN-101116,2025-09-27,Cust-1002,Customer 1002,Electronics,Charger,1,29.0,0.0,29.0,9.71,Credit Card,United States,Illinois,North America
TXN-101117,2025-06-15,Cust-1059,Customer 1059,Home & Kitchen,Knife Set,3,59.0,0.0,177.0,70.55,PayPal,Canada,Alberta,North America
TXN-101118,2025-05-14,Cust-1056,Customer 1056,Clothing,Jacket,5,120.0,0.0,600.0,193.69,Debit Card,Germany,Berlin,Europe
TXN-101119,2024-11-04,Cust-1077,Customer 1077,Beauty,Shampoo,1,15.0,0.15,12.75,4.65,Apple Pay,France,Provence-Alpes-Côte d'Azur,Europe
TXN-101120,2024-10-29,Cust-1120,Customer 1120,Beauty,Perfume,1,75.0,0.0,75.0,26.4,Credit Card,France,Auvergne-Rhône-Alpes,Europe
TXN-101121,2024-10-08,Cust-1032,Customer 1032,Electronics,Laptop,2,999.0,0.0,1998.0,567.39,Credit Card,Canada,Alberta,North America
TXN-101122,2026-02-18,Cust-1008,Customer 1008,Home & Kitchen,Knife Set,4,59.0,0.0,236.0,60.9,Credit Card,France,Provence-Alpes-Côte d'Azur,Europe
TXN-101123,2025-07-07,Cust-1106,Customer 1106,Sports,Water Bottle,1,20.0,0.0,20.0,7.13,Credit Card,United Kingdom,Scotland,Europe
TXN-101124,2024-08-14,Cust-1047,Customer 1047,Home & Kitchen,Coffee Maker,1,89.0,0.0,89.0,26.79,Apple Pay,Germany,Hamburg,Europe
TXN-101125,2024-07-23,Cust-1068,Customer 1068,Sports,Running Shoes,2,95.0,0.0,190.0,56.73,Google Pay,Canada,British Columbia,North America
TXN-101126,2025-09-29,Cust-1081,Customer 1081,Beauty,Lipstick,1,18.0,0.0,18.0,3.18,PayPal,Canada,Ontario,North America
TXN-101127,2025-04-16,Cust-1100,Customer 1100,Beauty,Perfume,2,75.0,0.0,150.0,53.92,PayPal,United States,Illinois,North America
TXN-101128,2025-04-17,Cust-1083,Customer 1083,Electronics,Charger,2,29.0,0.0,58.0,15.58,Apple Pay,Canada,Ontario,North America
TXN-101129,2026-06-20,Cust-1046,Customer 1046,Home & Kitchen,Knife Set,1,59.0,0.0,59.0,26.18,Credit Card,Canada,Ontario,North America
TXN-101130,2025-08-05,Cust-1056,Customer 1056,Electronics,Laptop,4,999.0,0.0,3996.0,1612.04,PayPal,United States,Texas,North America
TXN-101131,2026-02-27,Cust-1072,Customer 1072,Clothing,Jacket,1,120.0,0.0,120.0,28.45,Debit Card,Germany,Berlin,Europe
TXN-101132,2025-08-03,Cust-1132,Customer 1132,Electronics,Laptop,3,999.0,0.0,2997.0,1082.46,Debit Card,United Kingdom,Scotland,Europe
TXN-101133,2025-06-05,Cust-1029,Customer 1029,Electronics,Charger,3,29.0,0.0,87.0,26.22,Google Pay,France,Provence-Alpes-Côte d'Azur,Europe
TXN-101134,2026-03-08,Cust-1057,Customer 1057,Beauty,Lipstick,2,18.0,0.0,36.0,9.49,Credit Card,Germany,Berlin,Europe
TXN-101135,2025-08-18,Cust-1099,Customer 1099,Clothing,Jacket,1,120.0,0.1,108.0,21.25,Debit Card,United States,Florida,North America
TXN-101136,2024-12-23,Cust-1145,Customer 1145,Clothing,Jeans,1,60.0,0.15,51.0,13.85,PayPal,United Kingdom,England,Europe
TXN-101137,2024-06-25,Cust-1017,Customer 1017,Electronics,Smartwatch,1,199.0,0.0,199.0,51.08,Debit Card,France,Provence-Alpes-Côte d'Azur,Europe
TXN-101138,2026-01-12,Cust-1005,Customer 1005,Electronics,Smartphone,2,699.0,0.0,1398.0,593.35,Debit Card,France,Provence-Alpes-Côte d'Azur,Europe
TXN-101139,2025-06-30,Cust-1119,Customer 1119,Home & Kitchen,Knife Set,4,59.0,0.0,236.0,91.19,Google Pay,Canada,British Columbia,North America
TXN-101140,2026-04-16,Cust-1132,Customer 1132,Electronics,Smartwatch,1,199.0,0.0,199.0,73.86,Google Pay,United States,Illinois,North America
TXN-101141,2025-08-29,Cust-1027,Customer 1027,Home & Kitchen,Air Fryer,5,119.0,0.1,535.5,190.84,Apple Pay,Canada,Ontario,North America
TXN-101142,2025-04-29,Cust-1020,Customer 1020,Home & Kitchen,Coffee Maker,2,89.0,0.0,178.0,44.34,Apple Pay,United States,Texas,North America
TXN-101143,2024-11-08,Cust-1018,Customer 1018,Sports,Dumbbells,1,45.0,0.05,42.75,10.08,PayPal,United Kingdom,England,Europe
TXN-101144,2025-01-12,Cust-1023,Customer 1023,Clothing,Jeans,1,60.0,0.0,60.0,11.92,Google Pay,United Kingdom,England,Europe
TXN-101145,2025-09-03,Cust-1006,Customer 1006,Sports,Backpack,2,55.0,0.0,110.0,48.0,Google Pay,Canada,British Columbia,North America
TXN-101146,2025-05-03,Cust-1023,Customer 1023,Electronics,Laptop,4,999.0,0.15,3396.6,1457.82,Debit Card,France,Île-de-France,Europe
TXN-101147,2024-10-19,Cust-1035,Customer 1035,Home & Kitchen,Air Fryer,1,119.0,0.0,119.0,44.43,Credit Card,France,Auvergne-Rhône-Alpes,Europe
TXN-101148,2026-04-21,Cust-1059,Customer 1059,Sports,Water Bottle,1,20.0,0.05,19.0,5.06,Google Pay,Canada,Quebec,North America
TXN-101149,2026-01-20,Cust-1119,Customer 1119,Electronics,Smartwatch,1,199.0,0.0,199.0,49.49,Apple Pay,France,Île-de-France,Europe
TXN-101150,2025-02-23,Cust-1141,Customer 1141,Beauty,Moisturizer,2,25.0,0.0,50.0,11.78,Debit Card,United Kingdom,England,Europe
TXN-101151,2025-12-13,Cust-1034,Customer 1034,Home & Kitchen,Knife Set,1,59.0,0.05,56.05,11.89,PayPal,United Kingdom,Wales,Europe
TXN-101152,2026-02-16,Cust-1000,Customer 1000,Clothing,Socks,2,10.0,0.05,19.0,8.05,Debit Card,Germany,Bavaria,Europe
TXN-101153,2024-09-07,Cust-1060,Customer 1060,Electronics,Smartphone,2,699.0,0.0,1398.0,271.27,Google Pay,Canada,Ontario,North America
TXN-101154,2025-07-15,Cust-1050,Customer 1050,Beauty,Moisturizer,2,25.0,0.05,47.5,9.02,Google Pay,Canada,Quebec,North America
TXN-101155,2025-01-20,Cust-1109,Customer 1109,Sports,Dumbbells,1,45.0,0.0,45.0,14.52,PayPal,Germany,Hamburg,Europe
TXN-101156,2025-10-12,Cust-1062,Customer 1062,Beauty,Shampoo,2,15.0,0.05,28.5,10.14,PayPal,France,Île-de-France,Europe
TXN-101157,2025-08-16,Cust-1125,Customer 1125,Beauty,Moisturizer,3,25.0,0.05,71.25,16.36,Google Pay,Canada,Alberta,North America
TXN-101158,2025-06-06,Cust-1104,Customer 1104,Beauty,Shampoo,2,15.0,0.0,30.0,11.52,Apple Pay,United Kingdom,Scotland,Europe
TXN-101159,2025-12-05,Cust-1061,Customer 1061,Clothing,T-Shirt,1,25.0,0.0,25.0,10.69,Credit Card,United States,Florida,North America
TXN-101160,2026-03-26,Cust-1142,Customer 1142,Electronics,Headphones,1,150.0,0.05,142.5,53.9,PayPal,Germany,Hamburg,Europe
TXN-101161,2024-12-20,Cust-1071,Customer 1071,Electronics,Smartphone,1,699.0,0.0,699.0,193.21,Debit Card,United Kingdom,Wales,Europe
TXN-101162,2024-12-23,Cust-1039,Customer 1039,Beauty,Shampoo,1,15.0,0.0,15.0,6.33,Apple Pay,United States,New York,North America
TXN-101163,2026-04-19,Cust-1108,Customer 1108,Clothing,Sneakers,1,80.0,0.05,76.0,26.15,Credit Card,United States,California,North America
TXN-101164,2024-07-19,Cust-1136,Customer 1136,Beauty,Shampoo,2,15.0,0.0,30.0,8.89,Apple Pay,Germany,Berlin,Europe
TXN-101165,2024-12-21,Cust-1000,Customer 1000,Beauty,Lipstick,1,18.0,0.0,18.0,3.98,Debit Card,United States,Florida,North America
TXN-101166,2026-06-04,Cust-1024,Customer 1024,Electronics,Headphones,2,150.0,0.05,285.0,127.09,Apple Pay,United Kingdom,England,Europe
TXN-101167,2025-11-07,Cust-1141,Customer 1141,Electronics,Headphones,1,150.0,0.1,135.0,51.23,Debit Card,United States,Texas,North America
TXN-101168,2024-12-02,Cust-1003,Customer 1003,Electronics,Smartwatch,2,199.0,0.05,378.1,154.59,Apple Pay,United Kingdom,England,Europe
TXN-101169,2024-12-18,Cust-1017,Customer 1017,Electronics,Smartwatch,1,199.0,0.0,199.0,30.57,Google Pay,Germany,Bavaria,Europe
TXN-101170,2025-04-05,Cust-1105,Customer 1105,Sports,Running Shoes,1,95.0,0.1,85.5,19.11,Debit Card,United Kingdom,Wales,Europe
TXN-101171,2024-08-26,Cust-1105,Customer 1105,Sports,Running Shoes,3,95.0,0.1,256.5,44.99,Debit Card,United Kingdom,England,Europe
TXN-101172,2026-04-17,Cust-1070,Customer 1070,Clothing,Jeans,1,60.0,0.0,60.0,24.53,Debit Card,France,Provence-Alpes-Côte d'Azur,Europe
TXN-101173,2026-04-21,Cust-1126,Customer 1126,Sports,Backpack,3,55.0,0.0,165.0,70.95,Credit Card,Germany,Berlin,Europe
TXN-101174,2024-11-27,Cust-1036,Customer 1036,Sports,Backpack,1,55.0,0.05,52.25,11.06,Debit Card,United States,Texas,North America
TXN-101175,2025-10-06,Cust-1024,Customer 1024,Beauty,Foundation,3,35.0,0.05,99.75,32.16,Google Pay,Canada,Quebec,North America
TXN-101176,2024-08-12,Cust-1039,Customer 1039,Home & Kitchen,Knife Set,3,59.0,0.1,159.3,32.69,Debit Card,France,Provence-Alpes-Côte d'Azur,Europe
TXN-101177,2024-09-16,Cust-1027,Customer 1027,Electronics,Smartwatch,1,199.0,0.05,189.05,66.91,Google Pay,Germany,Bavaria,Europe
TXN-101178,2025-06-20,Cust-1008,Customer 1008,Home & Kitchen,Dinner Set,2,79.0,0.15,134.3,35.92,Apple Pay,Canada,Ontario,North America
TXN-101179,2026-05-14,Cust-1143,Customer 1143,Beauty,Lipstick,1,18.0,0.05,17.1,4.98,Apple Pay,Canada,Quebec,North America
TXN-101180,2024-11-19,Cust-1016,Customer 1016,Beauty,Perfume,4,75.0,0.0,300.0,93.89,Google Pay,United States,California,North America
TXN-101181,2026-03-16,Cust-1090,Customer 1090,Home & Kitchen,Dinner Set,2,79.0,0.05,150.1,57.48,Credit Card,Germany,Bavaria,Europe
TXN-101182,2025-06-01,Cust-1102,Customer 1102,Electronics,Smartwatch,1,199.0,0.0,199.0,58.08,Google Pay,France,Auvergne-Rhône-Alpes,Europe
TXN-101183,2025-10-13,Cust-1077,Customer 1077,Clothing,Sneakers,1,80.0,0.0,80.0,27.87,Google Pay,Germany,Hamburg,Europe
TXN-101184,2024-08-26,Cust-1067,Customer 1067,Electronics,Smartwatch,1,199.0,0.0,199.0,85.26,Debit Card,United Kingdom,Wales,Europe
TXN-101185,2026-05-26,Cust-1083,Customer 1083,Electronics,Smartwatch,1,199.0,0.0,199.0,73.03,Apple Pay,France,Île-de-France,Europe
TXN-101186,2025-06-19,Cust-1081,Customer 1081,Clothing,Jacket,1,120.0,0.0,120.0,35.7,Google Pay,Germany,Bavaria,Europe
TXN-101187,2026-01-06,Cust-1113,Customer 1113,Electronics,Charger,1,29.0,0.0,29.0,9.29,Credit Card,United Kingdom,Scotland,Europe
TXN-101188,2025-05-17,Cust-1147,Customer 1147,Electronics,Headphones,1,150.0,0.0,150.0,50.22,Apple Pay,United Kingdom,Wales,Europe
TXN-101189,2024-11-12,Cust-1144,Customer 1144,Home & Kitchen,Air Fryer,1,119.0,0.0,119.0,19.04,Credit Card,United States,Texas,North America
TXN-101190,2025-01-25,Cust-1041,Customer 1041,Sports,Running Shoes,3,95.0,0.0,285.0,103.3,Google Pay,United States,Illinois,North America
TXN-101191,2025-09-02,Cust-1103,Customer 1103,Beauty,Foundation,1,35.0,0.05,33.25,9.74,PayPal,United States,California,North America
TXN-101192,2026-06-17,Cust-1043,Customer 1043,Beauty,Lipstick,3,18.0,0.05,51.3,21.97,PayPal,United Kingdom,Scotland,Europe
TXN-101193,2025-05-08,Cust-1030,Customer 1030,Home & Kitchen,Knife Set,1,59.0,0.0,59.0,11.98,Debit Card,Germany,Hamburg,Europe
TXN-101194,2024-07-26,Cust-1143,Customer 1143,Clothing,Socks,3,10.0,0.05,28.5,10.02,Credit Card,United States,Illinois,North America
TXN-101195,2026-04-25,Cust-1063,Customer 1063,Electronics,Charger,4,29.0,0.15,98.6,20.95,Apple Pay,France,Île-de-France,Europe
TXN-101196,2025-04-05,Cust-1029,Customer 1029,Sports,Backpack,5,55.0,0.0,275.0,65.97,Google Pay,United Kingdom,Wales,Europe
TXN-101197,2025-04-25,Cust-1038,Customer 1038,Beauty,Perfume,5,75.0,0.1,337.5,97.22,Google Pay,France,Auvergne-Rhône-Alpes,Europe
TXN-101198,2025-08-27,Cust-1019,Customer 1019,Beauty,Foundation,1,35.0,0.0,35.0,13.87,Google Pay,United Kingdom,England,Europe
TXN-101199,2025-10-14,Cust-1088,Customer 1088,Electronics,Smartwatch,1,199.0,0.05,189.05,68.22,Apple Pay,France,Île-de-France,Europe
